ItemID,int1 (max?),int2 (rate?),int3 (initial?),element4_byte,ResID,ResourceName,ItemName
3919,7,0,3,3,wood,wood,CROSSBOW
3920,1,0,1,3,weapon,weapon,CROSSBOW_2
3920,7,0,3,3,wood,wood,CROSSBOW_2
3921,1,0,1,3,weapon,weapon,DAGGER_1
3921,3,0,1,3,metal,metal,DAGGER_1
3922,1,0,1,3,weapon,weapon,DAGGER_2
3922,3,0,1,3,metal,metal,DAGGER_2
3932,1,0,1,3,weapon,weapon,MACE
3932,6,0,3,3,metal,metal,MACE
3933,1,0,1,3,weapon,weapon,MACE_2
3933,6,0,3,3,metal,metal,MACE_2
3934,1,0,1,3,weapon,weapon,BROAD_SWORD
3934,10,0,3,3,metal,metal,BROAD_SWORD
3935,1,0,1,3,weapon,weapon,BROAD_SWORD_2
3935,10,0,3,3,metal,metal,BROAD_SWORD_2
3936,1,0,1,3,weapon,weapon,LONG_SWORD_2
3936,12,0,6,3,metal,metal,LONG_SWORD_2
3937,1,0,1,3,weapon,weapon,LONG_SWORD
3937,12,0,6,3,metal,metal,LONG_SWORD
3938,3,0,3,3,wood,wood,SPEAR
3938,1,0,1,3,weapon,weapon,SPEAR
3938,12,0,2,3,metal,metal,SPEAR
3939,3,0,3,3,wood,wood,SPEAR_2
3939,1,0,1,3,weapon,weapon,SPEAR_2
3939,12,0,2,3,metal,metal,SPEAR_2
3940,3,0,3,3,wood,wood,TORCH
3947,3,0,3,3,wood,wood,TORCH_2
3960,2,0,2,3,magic,magic,BATWING
3961,2,0,2,3,magic,magic,BLACKMOOR
3962,2,1,1,3,black_pearl,black_pearl,BLACK_PEARL_REAGENT
3962,3,0,3,3,magic,magic,BLACK_PEARL_REAGENT
3963,2,1,1,3,blood_moss,blood_moss,BLOOD_MOSS_REAGENT
3963,3,0,3,3,magic,magic,BLOOD_MOSS_REAGENT
3964,1,0,1,3,magic,magic,BLOOD_SPAWN
3965,2,0,2,3,magic,magic,BLOOD_VIAL
3966,1,0,1,3,magic,magic,BONE_ITEM
3967,1,1,1,3,magic,magic,BRIMSTONE
3968,3,0,3,3,magic,magic,DAEMON_BONE_ITEM
3969,1,0,1,3,magic,magic,FERTILE_DIRT
3970,4,0,4,3,magic,magic,DRAGON_BLOOD_ITEM
3971,1,0,1,3,magic,magic,EXECUTIONERS_CAP
3972,1,0,1,3,magic,magic,GARLIC_REAGENT
3972,1,0,1,3,garlic,garlic,GARLIC_REAGENT
3973,2,0,2,3,magic,magic,GINSENG_REAGENT
3973,1,0,1,3,ginseng,ginseng,GINSENG_REAGENT
3974,2,0,2,3,magic,magic,MANDRAKE_ROOT
3974,2,0,1,3,mandrake,mandrake,MANDRAKE_ROOT
3975,1,0,1,3,magic,magic,EYE_OF_NEWT
3976,2,0,2,3,magic,magic,NIGHTSHADE_REAGENT
3976,1,0,1,3,nightshade,nightshade,NIGHTSHADE_REAGENT
3977,1,0,1,3,magic,magic,OBSIDIAN
3978,1,0,1,3,magic,magic,PIG_IRON
3979,1,0,1,3,magic,magic,PUMICE
3980,2,0,2,3,magic,magic,SULFUROUS_ASH_REAGENT
3980,1,0,1,3,sulpherous_ash,sulpherous ash,SULFUROUS_ASH_REAGENT
3981,1,0,1,3,magic,magic,SPIDER_SILK_REAGENT
3981,1,0,1,3,spider_silk,spider_silk,SPIDER_SILK_REAGENT
3982,1,0,1,3,magic,magic,SERPENT_SCALE
3982,1,0,1,3,serpent_scales,serpent_scales,SERPENT_SCALE
3983,2,0,2,3,magic,magic,VOLCANIC_ASH_REAGENT
3983,1,0,1,3,volcanic_ash,volcanic ash,VOLCANIC_ASH_REAGENT
3984,1,0,1,3,magic,magic,DEAD_WOOD
3985,2,0,2,3,magic,magic,WORM_HEART
3989,50,0,50,3,cloth,cloth,
3990,50,0,50,3,cloth,cloth,BOLT_OF_CLOTH_3
3991,50,0,50,3,cloth,cloth,BOLT_OF_CLOTH_4
3992,50,0,50,3,cloth,cloth,
3993,50,0,50,3,cloth,cloth,
3994,50,0,50,3,cloth,cloth,
3995,50,0,50,3,cloth,cloth,BOLT_OF_CLOTH
3996,50,0,50,3,cloth,cloth,BOLT_OF_CLOTH_2
3997,2,0,1,3,metal,metal,SEWING_KIT
3998,4,0,2,3,metal,metal,SCISSORS
3999,4,0,2,3,metal,metal,SCISSORS_2
4000,10,0,1,3,cloth,cloth,THREAD
4001,10,0,1,3,cloth,cloth,
4006,1,0,1,3,gambling,gambling,
4007,5,0,5,3,gambling,gambling,DICE_CUP
4009,1,0,1,3,sellable,sellable,DYE_BOWL
4011,1,0,1,3,ink,ink,DYE_TUB
4011,4,0,4,3,sellable,sellable,DYE_TUB
4013,2,0,2,3,gambling,gambling,BACKGAMMON
4020,4,0,4,3,metal,metal,
4021,4,0,4,3,metal,metal,SLEDGE_HAMMER
4024,4,0,4,3,metal,metal,FORGED_METAL
4027,4,0,2,3,metal,metal,TONGS
4028,4,0,2,3,metal,metal,TONGS_2
4030,4,0,4,3,paper,paper,
4032,5,0,5,3,ink,ink,PEN_AND_INK
4033,1,0,1,3,wood,wood,PALETTE
4044,1,0,1,3,sand,sand,
4079,2,0,2,3,paper,paper,LG_PUB_BOOK
4080,2,0,2,3,paper,paper,SM_PUB_BOOK
4081,5,0,5,3,paper,paper,SM_BLANK_BOOK
4082,3,0,3,3,paper,paper,LG_BLANK_BOOK
4083,3,0,3,3,paper,paper,
4084,5,0,5,3,paper,paper,
4086,5,0,5,3,water,water,GLASS_PITCHER
4087,5,0,5,3,water,water,GLASS_PITCHER_2
4088,5,0,5,3,water,water,WATER_PITCHER_3
4089,5,0,5,3,water,water,WATER_PITCHER_4
4090,5,0,5,3,water,water,
4091,1,0,1,3,water,water,
4092,1,0,1,3,water,water,
4093,1,0,1,3,water,water,
4094,1,0,1,3,water,water,
4095,1,0,1,3,water,water,
4096,1,0,1,3,water,water,
4097,1,0,1,3,water,water,
4098,1,0,1,3,water,water,
4109,10,0,10,3,hay,hay,
4110,1,0,1,3,metal,metal,COPPER_KEY
4111,1,0,1,3,metal,metal,GOLD_KEY
4112,1,0,1,3,metal,metal,IRON_KEY
4113,1,0,1,3,metal,metal,KEY_RING
4114,1,0,1,3,magic,magic,MAGIC_KEY
4115,1,0,1,3,metal,metal,RUSTY_KEY
4127,10,0,10,3,cloth,cloth,
4128,2,0,2,3,feathers,feathers,
4129,2,0,2,3,feathers,feathers,
4130,4,0,4,3,feathers,feathers,
4130,2,0,2,3,wood,wood,
4131,4,0,4,3,feathers,feathers,
4131,2,0,2,3,wood,wood,
4132,2,0,2,3,wood,wood,
4133,2,0,2,3,wood,wood,
4134,1,0,1,3,metal,metal,CHISELS
4134,1,0,1,3,wood,wood,CHISELS
4136,4,0,2,3,metal,metal,DOVETAIL_2
4137,4,0,2,3,metal,metal,DOVETAIL_SAW
4138,4,0,2,3,metal,metal,HAMMER
4139,4,0,2,3,metal,metal,HAMMER_2
4140,4,0,2,3,wood,wood,MOULDING_PLANE
4141,4,0,2,3,metal,metal,MOULDING_PLANE_2
4142,1,0,1,3,metal,metal,NAILS
4143,1,0,1,3,metal,metal,NAILS_2
4144,4,0,2,3,wood,wood,JOINTING_PLANE
4145,4,0,2,3,wood,wood,JOINTING_PLANE_2
4146,4,0,2,3,wood,wood,SMOOTHING_PLANE
4147,4,0,2,3,wood,wood,SMOOTHING_PLANE_2
4148,4,0,2,3,metal,metal,SAW
4149,4,0,2,3,metal,metal,SAW_2
4153,20,0,20,3,flour,flour,SACK_FLOUR
4154,15,0,15,3,flour,flour,
4155,1,0,1,3,food,food,LOAF_BREAD_1
4156,1,0,1,3,food,food,LOAF_BREAD_2
4157,2,0,2,3,flour,flour,
4159,3,0,3,3,food,food,COOKIE_MIX
4159,8,0,8,3,flour,flour,COOKIE_MIX
4160,1,0,1,3,food,food,PIZZA
4160,1,0,1,3,meat,meat,PIZZA
4161,1,0,1,3,food,food,BAKED_PIE
4164,1,0,1,3,food,food,
4165,20,0,20,3,flour,flour,
4166,15,0,15,3,flour,flour,
4171,1,0,1,3,wood,wood,CLOCK_2
4171,1,0,1,3,metal,metal,CLOCK_2
4172,1,0,1,3,wood,wood,CLOCK
4172,1,0,1,3,metal,metal,CLOCK
4173,6,0,3,3,wood,wood,
4174,6,0,3,3,wood,wood,
4175,1,0,1,3,metal,metal,CLOCK_PARTS_2
4176,1,0,1,3,metal,metal,CLOCK_PARTS
4177,1,1,1,3,metal,metal,AXEL_AND_GEARS
4178,2,1,2,3,metal,metal,AXEL_AND_GEARS_2
4179,2,0,1,3,metal,metal,GEARS_2
4180,2,0,1,3,metal,metal,GEARS
4181,2,0,1,3,metal,metal,HINGE_2
4182,2,0,1,3,metal,metal,HINGE
4183,1,0,1,3,metal,metal,SEXTANT_2
4183,1,0,1,3,wood,wood,SEXTANT_2
4184,1,0,1,3,wood,wood,SEXTANT
4184,1,0,1,3,metal,metal,SEXTANT
4185,1,0,1,3,wood,wood,SEXTANT_PARTS_2
4185,1,0,1,3,metal,metal,SEXTANT_PARTS_2
4186,1,0,1,3,wood,wood,SEXTANT_PARTS
4186,1,0,1,3,metal,metal,SEXTANT_PARTS
4187,1,0,1,3,wood,wood,STICKS_2
4188,1,0,1,3,wood,wood,STICKS
4189,2,0,1,3,metal,metal,SPRINGS_2
4190,2,0,1,3,metal,metal,SPRINGS
4191,5,0,5,3,wood,wood,
4192,5,0,5,3,wood,wood,
4193,5,0,5,3,wood,wood,
4194,5,0,5,3,wood,wood,
4195,5,0,5,3,wood,wood,
4196,5,0,5,3,wood,wood,
4197,5,0,5,3,wood,wood,
4198,5,0,5,3,wood,wood,
4199,1,0,1,3,leather,leather,CUT_HIDES_2
4200,1,0,1,3,leather,leather,CUT_HIDES
4201,12,0,12,3,leather,leather,
4202,12,0,12,3,leather,leather,
4203,12,0,12,3,leather,leather,
4204,12,0,12,3,leather,leather,
4205,12,0,12,3,leather,leather,
4206,12,0,12,3,leather,leather,
4216,1,0,1,3,leather,leather,PILE_HIDES
4217,1,0,1,3,leather,leather,PILE_HIDES_2
4225,1,0,1,3,leather,leather,CUT_HIDES_3
4226,1,0,1,3,leather,leather,CUT_HIDES_4
4229,1,0,1,3,jewels,jewels,NECKLACE_1
4230,1,0,1,3,jewels,jewels,BRACELET
4231,1,0,1,3,jewels,jewels,EARRINGS
4232,1,0,1,3,jewels,jewels,NECKLACE_2
4233,1,0,1,3,jewels,jewels,NECKLACE_3
4234,1,0,1,3,jewels,jewels,RING
4235,1,0,1,3,jewels,jewels,BEADS
4280,1,0,1,3,spookiness,spookiness,
4280,1,0,1,3,spider_silk,spider_silk,
4280,1,0,1,3,web,web,
4281,5,0,5,3,spider_silk,spider_silk,
4281,5,0,5,3,spookiness,spookiness,
4281,1,0,1,3,web,web,
4282,5,0,5,3,spookiness,spookiness,
4282,5,0,5,3,spider_silk,spider_silk,
4282,1,0,1,3,web,web,
4283,5,0,5,3,spookiness,spookiness,
4283,5,0,5,3,spider_silk,spider_silk,
4283,1,0,1,3,web,web,
4284,1,0,1,3,spookiness,spookiness,
4284,1,0,1,3,spider_silk,spider_silk,
4284,1,0,1,3,web,web,
4285,1,0,1,3,spookiness,spookiness,
4285,1,0,1,3,spider_silk,spider_silk,
4285,1,0,1,3,web,web,
4286,5,0,5,3,spider_silk,spider_silk,
4286,5,0,5,3,spookiness,spookiness,
4286,1,0,1,3,web,web,
4287,5,0,5,3,spookiness,spookiness,
4287,5,0,5,3,spider_silk,spider_silk,
4287,1,0,1,3,web,web,
4288,1,0,1,3,spookiness,spookiness,
4288,1,0,1,3,spider_silk,spider_silk,
4288,1,0,1,3,web,web,
4289,1,0,1,3,spookiness,spookiness,
4289,1,0,1,3,spider_silk,spider_silk,
4289,1,0,1,3,web,web,
4290,1,0,1,3,spookiness,spookiness,
4290,1,0,1,3,spider_silk,spider_silk,
4290,1,0,1,3,web,web,
4291,1,0,1,3,spookiness,spookiness,
4291,1,0,1,3,spider_silk,spider_silk,
4291,1,0,1,3,web,web,
4292,1,0,1,3,spookiness,spookiness,
4292,1,0,1,3,spider_silk,spider_silk,
4292,1,0,1,3,web,web,
4293,1,0,1,3,spookiness,spookiness,
4293,0,0,0,3,web,web,
4293,1,0,1,3,spider_silk,spider_silk,
4294,1,0,1,3,spookiness,spookiness,
4294,1,0,1,3,spider_silk,spider_silk,
4294,1,0,1,3,web,web,
4295,1,0,1,3,spookiness,spookiness,
4295,1,0,1,3,spider_silk,spider_silk,
4295,1,0,1,3,web,web,
4296,1,0,1,3,spookiness,spookiness,
4296,1,0,1,3,spider_silk,spider_silk,
4296,1,0,1,3,web,web,
4297,1,0,1,3,spookiness,spookiness,
4297,1,0,1,3,spider_silk,spider_silk,
4297,1,0,1,3,web,web,
4298,1,0,1,3,spookiness,spookiness,
4298,1,0,1,3,spider_silk,spider_silk,
4298,1,0,1,3,web,web,
4299,10,0,10,3,spookiness,spookiness,
4299,10,0,10,3,spider_silk,spider_silk,
4299,1,0,1,3,web,web,
4300,10,0,10,3,spider_silk,spider_silk,
4300,10,0,10,3,spookiness,spookiness,
4300,1,0,1,3,web,web,
4301,1,0,1,3,spookiness,spookiness,
4301,1,0,1,3,spider_silk,spider_silk,
4301,1,0,1,3,web,web,
4302,1,0,1,3,spookiness,spookiness,
4302,1,0,1,3,spider_silk,spider_silk,
4302,1,0,1,3,web,web,
4303,10,0,10,3,spider_silk,spider_silk,
4303,10,0,10,3,spookiness,spookiness,
4303,1,0,27242,0,web,web,
4304,10,0,10,3,spider_silk,spider_silk,
4304,10,0,10,3,spookiness,spookiness,
4304,1,0,1,3,web,web,
4305,1,0,1,3,spookiness,spookiness,
4305,1,0,1,3,spider_silk,spider_silk,
4305,1,0,1,3,web,web,
4306,5,0,5,3,spookiness,spookiness,
4306,5,0,5,3,spider_silk,spider_silk,
4306,1,0,1,3,web,web,
4307,5,0,5,3,spookiness,spookiness,
4307,5,0,5,3,spider_silk,spider_silk,
4307,1,0,1,3,web,web,
4308,5,0,5,3,spookiness,spookiness,
4308,5,0,5,3,spider_silk,spider_silk,
4308,1,0,1,3,web,web,
4309,5,0,5,3,spookiness,spookiness,
4309,5,0,5,3,spider_silk,spider_silk,
4309,1,0,1,3,web,web,
4310,3,0,3,3,spookiness,spookiness,
4310,3,0,3,3,spider_silk,spider_silk,
4310,1,0,1,3,web,web,
4311,3,0,3,3,spookiness,spookiness,
4311,3,0,3,3,spider_silk,spider_silk,
4311,1,0,1,3,web,web,
4312,5,0,5,3,spookiness,spookiness,
4313,5,0,5,3,spookiness,spookiness,
4314,10,0,10,3,spookiness,spookiness,
4315,10,0,10,3,spookiness,spookiness,
4316,10,0,10,3,spookiness,spookiness,
4317,5,0,5,3,spookiness,spookiness,
4324,2,0,1,3,metal,metal,DRAW_KNIFE
4325,2,0,1,3,metal,metal,FROE
4326,2,0,1,3,metal,metal,SCORP
4327,2,0,1,3,metal,metal,INSHAVE
4334,5,0,5,3,garbage,garbage,
4335,3,0,3,3,garbage,garbage,
4336,1,0,1,3,garbage,garbage,
4337,1,0,1,3,garbage,garbage,
4338,10,0,10,3,garbage,garbage,
4339,1,0,1,3,garbage,garbage,
4341,1,0,1,3,danger,danger,
4342,1,0,1,3,danger,danger,
4343,1,0,1,3,danger,danger,
4344,1,0,1,3,danger,danger,
4345,1,0,1,3,danger,danger,
4346,1,0,1,3,danger,danger,
4347,1,0,1,3,danger,danger,
4348,1,0,1,3,danger,danger,
4349,1,0,1,3,danger,danger,
4350,1,0,1,3,danger,danger,
4351,1,0,1,3,danger,danger,
4352,1,0,1,3,danger,danger,
4353,1,0,1,3,danger,danger,
4354,1,0,1,3,danger,danger,
4355,1,0,1,3,danger,danger,
4356,1,0,1,3,danger,danger,
4357,1,0,1,3,danger,danger,
4358,1,0,1,3,danger,danger,
4359,1,0,1,3,danger,danger,
4360,1,0,1,3,danger,danger,
4361,1,0,1,3,danger,danger,
4362,1,0,1,3,danger,danger,
4363,1,0,1,3,danger,danger,
4364,1,0,1,3,danger,danger,
4365,1,0,1,3,danger,danger,
4366,1,0,1,3,danger,danger,
4367,1,0,1,3,danger,danger,
4368,1,0,1,3,danger,danger,
4369,1,0,1,3,danger,danger,
4370,1,0,1,3,danger,danger,
4371,1,0,1,3,danger,danger,
4372,1,0,1,3,danger,danger,
4373,1,0,1,3,danger,danger,
4374,1,0,1,3,danger,danger,
4375,1,0,1,3,danger,danger,
4376,1,0,1,3,danger,danger,
4377,1,0,1,3,danger,danger,
4378,1,0,1,3,danger,danger,
4379,1,0,1,3,danger,danger,
4380,1,0,1,3,danger,danger,
4381,1,0,1,3,danger,danger,
4382,1,0,1,3,danger,danger,
4383,1,0,1,3,danger,danger,
4384,1,0,1,3,danger,danger,
4385,1,0,1,3,danger,danger,
4386,1,0,1,3,danger,danger,
4387,1,0,1,3,danger,danger,
4388,1,0,1,3,danger,danger,
4389,1,0,1,3,danger,danger,
4390,1,0,1,3,danger,danger,
4391,1,0,1,3,danger,danger,
4392,1,0,1,3,danger,danger,
4393,1,0,1,3,danger,danger,
4394,1,0,1,3,danger,danger,
4395,1,0,1,3,danger,danger,
4396,1,0,1,3,danger,danger,
4397,1,0,1,3,danger,danger,
4398,1,0,1,3,danger,danger,
4399,1,0,1,3,danger,danger,
4400,1,0,1,3,danger,danger,
4401,1,0,1,3,danger,danger,
4402,1,0,1,3,danger,danger,
4403,1,0,1,3,danger,danger,
4404,1,0,1,3,danger,danger,
4405,1,0,1,3,danger,danger,
4406,1,0,1,3,danger,danger,
4407,1,0,1,3,danger,danger,
4408,1,0,1,3,danger,danger,
4409,1,0,1,3,danger,danger,
4410,1,0,1,3,danger,danger,
4411,1,0,1,3,danger,danger,
4412,1,0,1,3,danger,danger,
4413,1,0,1,3,danger,danger,
4414,1,0,1,3,danger,danger,
4415,1,0,1,3,danger,danger,
4416,1,0,1,3,danger,danger,
4417,1,0,1,3,danger,danger,
4418,1,0,1,3,danger,danger,
4419,1,0,1,3,danger,danger,
4420,1,0,1,3,danger,danger,
4421,1,0,1,3,danger,danger,
4422,1,0,1,3,danger,danger,
4423,1,0,1,3,danger,danger,
4424,1,0,1,3,danger,danger,
4425,1,0,1,3,danger,danger,
4426,1,0,1,3,danger,danger,
4427,1,0,1,3,danger,danger,
4428,1,0,1,3,danger,danger,
4429,1,0,1,3,danger,danger,
4430,1,0,1,3,danger,danger,
4431,1,0,1,3,danger,danger,
4453,5,0,5,3,spookiness,spookiness,
4454,5,0,5,3,spookiness,spookiness,
4455,5,0,5,3,spookiness,spookiness,
4456,5,0,5,3,spookiness,spookiness,
4457,5,0,5,3,spookiness,spookiness,
4458,5,0,5,3,spookiness,spookiness,
4459,5,0,5,3,spookiness,spookiness,
4460,5,0,5,3,spookiness,spookiness,
4461,5,0,5,3,spookiness,spookiness,
4462,5,0,5,3,spookiness,spookiness,
4463,5,0,5,3,spookiness,spookiness,
4464,5,0,5,3,spookiness,spookiness,
4465,5,0,5,3,spookiness,spookiness,
4466,5,0,5,3,spookiness,spookiness,
4467,5,0,5,3,spookiness,spookiness,
4468,5,0,5,3,spookiness,spookiness,
4469,5,0,5,3,spookiness,spookiness,
4470,5,0,5,3,spookiness,spookiness,
4471,5,0,5,3,spookiness,spookiness,
4472,5,0,5,3,spookiness,spookiness,
4473,5,0,5,3,spookiness,spookiness,
4474,5,0,5,3,spookiness,spookiness,
4475,5,0,5,3,spookiness,spookiness,
4476,10,0,10,3,spookiness,spookiness,
4477,10,0,10,3,spookiness,spookiness,
4478,10,0,10,3,spookiness,spookiness,
4479,10,0,10,3,spookiness,spookiness,
4480,5,0,5,3,spookiness,spookiness,
4481,5,0,5,3,spookiness,spookiness,
4482,5,0,5,3,spookiness,spookiness,
4483,5,0,5,3,spookiness,spookiness,
4484,5,0,5,3,spookiness,spookiness,
4491,1,1,1,3,food,food,
4492,1,1,1,3,food,food,
4493,1,1,1,3,food,food,
4494,1,1,1,3,food,food,
4495,1,1,1,3,food,food,
4496,1,1,1,3,food,food,
4497,1,1,1,3,food,food,
4498,1,1,1,3,food,food,
4499,1,0,1,3,danger,danger,
4500,1,0,1,3,danger,danger,
4501,1,0,1,3,danger,danger,
4502,1,0,1,3,danger,danger,
4503,1,0,1,3,danger,danger,
4504,1,0,1,3,danger,danger,
4505,1,0,1,3,danger,danger,
4506,1,0,1,3,danger,danger,
4507,1,0,1,3,danger,danger,
4508,1,0,1,3,danger,danger,
4509,1,0,1,3,danger,danger,
4510,1,0,1,3,danger,danger,
4511,1,0,1,3,danger,danger,
4512,1,0,1,3,danger,danger,
4513,1,0,1,3,danger,danger,
4514,1,0,1,3,danger,danger,
4515,1,0,1,3,danger,danger,
4516,1,0,1,3,danger,danger,
4517,1,0,1,3,danger,danger,
4518,1,0,1,3,danger,danger,
4519,1,0,1,3,danger,danger,
4520,1,0,1,3,danger,danger,
4521,1,0,1,3,danger,danger,
4522,1,0,1,3,danger,danger,
4523,1,0,1,3,danger,danger,
4524,1,0,1,3,danger,danger,
4525,1,0,1,3,danger,danger,
4526,1,0,1,3,danger,danger,
4527,1,0,1,3,danger,danger,
4528,1,0,1,3,danger,danger,
4529,1,0,1,3,danger,danger,
4531,1,0,1,3,danger,danger,
4532,1,0,1,3,danger,danger,
4533,1,0,1,3,danger,danger,
4534,1,0,1,3,danger,danger,
4535,1,0,1,3,danger,danger,
4536,1,0,1,3,danger,danger,
4537,1,0,1,3,danger,danger,
4538,1,0,1,3,danger,danger,
4539,1,0,1,3,danger,danger,
4544,1,0,1,3,danger,danger,
4545,1,0,1,3,danger,danger,
4546,1,0,1,3,danger,danger,
4547,1,0,1,3,danger,danger,
4548,1,0,1,3,danger,danger,
4549,1,0,1,3,danger,danger,
4558,1,0,1,3,home,home,
4559,1,0,1,3,home,home,
4560,1,0,1,3,home,home,
4561,1,0,1,3,home,home,
4562,1,0,1,3,home,home,
4563,1,0,1,3,home,home,
4564,1,0,1,3,home,home,
4565,1,0,1,3,home,home,
4566,1,1,1,3,food,food,
4567,1,1,1,3,food,food,
4568,1,1,1,3,food,food,
4569,1,1,1,3,food,food,
4570,1,1,1,3,food,food,
4571,1,1,1,3,food,food,
4572,1,1,1,3,food,food,
4573,1,1,1,3,food,food,
4574,1,1,1,3,food,food,
4575,1,1,1,3,food,food,
4576,1,1,1,3,food,food,
4577,1,1,1,3,food,food,
4578,1,0,1,3,home,home,
4580,1,0,1,3,home,home,
4582,1,0,1,3,home,home,
4584,1,0,1,3,home,home,
4586,1,0,1,3,home,home,
4587,1,0,1,3,home,home,
4592,1,0,1,3,home,home,
4593,1,0,1,3,home,home,
4594,1,0,1,3,home,home,
4595,1,0,1,3,home,home,
4596,5,0,5,3,fur,fur,LLAMA_HIDES_3
4597,10,0,10,3,fur,fur,LLAMA_HIDES_4
4598,10,0,10,3,fur,fur,LLAMA_HIDES
4599,10,0,10,3,fur,fur,LLAMA_HIDES_2
4600,10,0,10,3,fur,fur,LLAMA_HIDES_6
4601,5,0,5,3,fur,fur,LLAMA_HIDES_7
4602,5,0,5,3,fur,fur,LLAMA_HIDES_8
4603,5,0,5,3,fur,fur,LLAMA_HIDES_9
4605,1,0,1,3,home,home,
4607,1,0,1,3,home,home,
4656,1,0,1,3,danger,danger,
4677,1,0,1,3,danger,danger,
4678,1,0,1,3,danger,danger,
4679,1,0,1,3,danger,danger,
4681,1,0,1,3,danger,danger,
4682,1,0,1,3,danger,danger,
4683,1,0,1,3,danger,danger,
4684,1,0,1,3,danger,danger,
4685,1,0,1,3,danger,danger,
4702,1,0,1,3,danger,danger,
4703,1,0,1,3,danger,danger,
4704,1,0,1,3,danger,danger,
4705,1,0,1,3,danger,danger,
4767,5,5,5,3,guardpost,guardpost,
4770,5,5,5,3,guardpost,guardpost,
4773,5,0,5,3,gambling,gambling,
4774,5,0,5,3,gambling,gambling,
4787,1,0,1,3,wood,wood,
4787,1,0,1,3,metal,metal,
4793,25,1,25,3,wood,wood,
4799,20,4,20,3,foliage,foliage,
4800,25,5,25,3,foliage,foliage,
4801,25,5,25,3,foliage,foliage,
4802,25,5,25,3,foliage,foliage,
4803,20,4,20,3,foliage,foliage,
4804,20,4,20,3,foliage,foliage,
4805,20,4,20,3,foliage,foliage,
4806,20,4,20,3,foliage,foliage,
4807,20,4,20,3,foliage,foliage,
4824,5,5,5,3,guardpost,guardpost,
4825,5,5,5,3,guardpost,guardpost,
4846,1,1,1,3,lava,lava,
4847,1,1,1,3,lava,lava,
4848,1,1,1,3,lava,lava,
4849,1,1,1,3,lava,lava,
4850,1,1,1,3,lava,lava,
4852,1,1,1,3,lava,lava,
4853,1,1,1,3,lava,lava,
4854,1,1,1,3,lava,lava,
4855,1,1,1,3,lava,lava,
4856,1,1,1,3,lava,lava,
4858,1,1,1,3,lava,lava,
4859,1,1,1,3,lava,lava,
4860,1,1,1,3,lava,lava,
4861,1,1,1,3,lava,lava,
4862,1,1,1,3,lava,lava,
4864,1,1,1,3,lava,lava,
4865,1,1,1,3,lava,lava,
4866,1,1,1,3,lava,lava,
4867,1,1,1,3,lava,lava,
4868,1,1,1,3,lava,lava,
4870,1,1,1,3,lava,lava,
4871,1,1,1,3,lava,lava,
4872,1,1,1,3,lava,lava,
4873,1,1,1,3,lava,lava,
4874,1,1,1,3,lava,lava,
4876,1,1,1,3,lava,lava,
4877,1,1,1,3,lava,lava,
4878,1,1,1,3,lava,lava,
4879,1,1,1,3,lava,lava,
4880,1,1,1,3,lava,lava,
4882,1,1,1,3,lava,lava,
4883,1,1,1,3,lava,lava,
4884,1,1,1,3,lava,lava,
4885,1,1,1,3,lava,lava,
4886,1,1,1,3,lava,lava,
4888,1,1,1,3,lava,lava,
4889,1,1,1,3,lava,lava,
4890,1,1,1,3,lava,lava,
4891,1,1,1,3,lava,lava,
4892,1,1,1,3,lava,lava,
4894,1,1,1,3,lava,lava,
4894,1,1,1,3,volcanic_ash,volcanic ash,
4895,1,1,1,3,volcanic_ash,volcanic ash,
4896,1,1,1,3,lava,lava,
4896,1,1,1,3,volcanic_ash,volcanic ash,
4897,1,1,1,3,lava,lava,
4897,1,1,1,3,volcanic_ash,volcanic ash,
4898,1,1,1,3,lava,lava,
4898,1,1,1,3,volcanic_ash,volcanic ash,
4899,1,1,1,3,lava,lava,
4899,1,1,1,3,volcanic_ash,volcanic ash,
4900,1,1,1,3,lava,lava,
4900,1,1,1,3,volcanic_ash,volcanic ash,
4901,1,1,1,3,lava,lava,
4901,1,1,1,3,volcanic_ash,volcanic ash,
4902,1,1,1,3,lava,lava,
4902,1,1,1,3,volcanic_ash,volcanic ash,
4903,1,1,1,3,lava,lava,
4903,1,1,1,3,volcanic_ash,volcanic ash,
4904,1,1,1,3,lava,lava,
4904,1,1,1,3,volcanic_ash,volcanic ash,
4905,1,1,1,3,lava,lava,
4905,1,1,1,3,volcanic_ash,volcanic ash,
4906,1,1,1,3,lava,lava,
4906,1,1,1,3,volcanic_ash,volcanic ash,
4907,1,1,1,3,lava,lava,
4907,1,1,1,3,volcanic_ash,volcanic ash,
4908,1,1,1,3,lava,lava,
4908,1,1,1,3,volcanic_ash,volcanic ash,
4909,1,1,1,3,lava,lava,
4909,1,1,1,3,volcanic_ash,volcanic ash,
4910,1,1,1,3,lava,lava,
4910,1,1,1,3,volcanic_ash,volcanic ash,
4911,1,1,1,3,lava,lava,
4911,1,1,1,3,volcanic_ash,volcanic ash,
4912,1,1,1,3,lava,lava,
4912,1,1,1,3,volcanic_ash,volcanic ash,
4913,1,1,1,3,lava,lava,
4913,1,1,1,3,volcanic_ash,volcanic ash,
4914,1,1,1,3,lava,lava,
4914,1,1,1,3,volcanic_ash,volcanic ash,
4915,1,1,1,3,lava,lava,
4915,1,1,1,3,volcanic_ash,volcanic ash,
4916,1,1,1,3,lava,lava,
